WMO,Location,State,Country,Latitude,Longitude,Elevation,ClimateZone
852010,BOL_La.Paz.852010_IWEC,,BOL,-16.52,-68.18,,6B
821930,BRA_Belem-Val.de.Caes.821930_SWERA,,BRA,-1.38,-48.48,,1A
821930,BRA_Belem-Val.de.Caes.821930_SWERA,,BRA,-1.38,-48.48,,1A
835830,BRA_Belo.Horizonte-Pampulha.835830_SWERA,,BRA,-19.85,-43.95,,
820220,BRA_Boa.Vista.820220_SWERA,,BRA,2.83,-60.7,,1A
832880,BRA_Bom.Jesus.da.Lapa.832880_SWERA,,BRA,-13.27,-43.42,,1B
833780,BRA_Brasilia.833780_SWERA,,BRA,-15.87,-47.93,,2A
833780,BRA_Brasilia.833780_SWERA,,BRA,-15.87,-47.93,,2A
836120,BRA_Campo.Grande.836120_SWERA,,BRA,-20.47,-54.67,,1A
833620,BRA_Cuiaba-Marechal.Ron.833620_SWERA,,BRA,-15.65,-56.1,,1B
838400,BRA_Curitiba-Afonso.Pen.838400_SWERA,,BRA,-25.52,-49.17,,3A
838990,BRA_Florianopolis.838990_SWERA,,BRA,-27.67,-48.55,,2A
823980,BRA_Fortaleza-Pinto.Mar.823980_SWERA,,BRA,-3.78,-38.53,,1A
826400,BRA_Jacareacanga.826400_SWERA,,BRA,-6.27,-57.73,,1A
823310,BRA_Manaus.823310_SWERA,,BRA,-3.13,-60.02,,1A
829840,BRA_Petrolina.829840_SWERA,,BRA,-9.35,-40.55,,1B
830630,BRA_Porto.Nacional.830630_SWERA,,BRA,-10.7,-48.4,,1B
828240,BRA_Porto.Velho.828240_SWERA,,BRA,-8.77,-63.92,,1A
828990,BRA_Recife-Guararapes.828990_SWERA,,BRA,-8.07,-34.85,,1A
828990,BRA_Recife-Guararapes.828990_SWERA,,BRA,-8.07,-34.85,,1A
837550,BRA_Rio.de.Janeiro-Santos.Dumont.837550_SWERA,,BRA,-22.9,-43.17,,1A
832290,BRA_Salvador.832290_SWERA,,BRA,-13.02,-38.52,,1A
839360,BRA_Santa.Maria.839360_SWERA,,BRA,-29.7,-53.7,,2A
837800,BRA_Sao.Paulo.837800_IWEC,,BRA,-23.62,-46.65,,2A
837800,BRA_Sao.Paulo.837800_IWEC,,BRA,-23.62,-46.65,,2A
854420,CHL_Antofagasta.854420_IWEC,,CHL,-23.43,-70.43,,3A
856820,CHL_Concepcion.856820_IWEC,,CHL,-36.77,-73.05,,3C
854690,CHL_Easter.Island.854690_IWEC,,CHL,-27.15,-109.42,,2A
859340,CHL_Punta.Arenas.859340_IWEC,,CHL,-53,-70.85,,4C
855740,CHL_Santiago.855740_IWEC,,CHL,-33.38,-70.78,,3C
802220,COL_Bogota.802220_IWEC,,COL,4.7,-74.13,,3C
840710,ECU_Quito.840710_IWEC,,ECU,-0.15,-78.48,,3C
847520,PER_Arequipa.847520_IWEC,,PER,-16.32,-71.55,,3C
846860,PER_Cuzco.846860_IWEC,,PER,-13.55,-71.98,,4A
846280,PER_Lima.846280_IWEC,,PER,-12,-77.12,,2A
862180,PRY_Asuncion.862180_IWEC,,PRY,-25.25,-57.57,,2A
865800,URY_Montevideo.865800_IWEC,,URY,-34.83,-56,,3C
804150,VEN_Caracas.804150_IWEC,,VEN,10.6,-66.98,,1A
949260,AUS_ACT.Canberra.Airport.949260_RMY,,AUS,-35.3,149.2,,4A
949260,AUS_ACT.Canberra.Airport.949260_RMY,,AUS,-35.3,149.2,,4A
957730,AUS_NSW.Armidale.Airport.957730_RMY,,AUS,-30.53,151.62,,3C
959160,AUS_NSW.Cabramurra.959160_RMY,,AUS,-35.93,148.38,,5C
947110,AUS_NSW.Cobar.947110_RMY,,AUS,-31.48,145.83,,3B
947910,AUS_NSW.Coffs.Harbour.947910_RMY,,AUS,-30.32,153.12,,3A
957190,AUS_NSW.Dubbo.Airport.957190_RMY,,AUS,-32.22,148.57,,3C
947670,AUS_NSW.Sydney.947670_IWEC,,AUS,-33.95,151.18,,3A
955270,AUS_NSW.Moree.Aero.955270_RMY,,AUS,-29.48,149.83,,3A
947500,AUS_NSW.Nowra.RAN.Air.Station.947500_RMY,,AUS,-34.95,150.53,,3C
957260,AUS_NSW.Orange.Airport.957260_RMY,,AUS,-33.38,149.13,,4A
957530,AUS_NSW.Richmond.RAAF.957530_RMY,,AUS,-33.6,150.78,,3C
947670,AUS_NSW.Sydney.947670_IWEC,,AUS,-33.95,151.18,,3A
947680,AUS_NSW.Sydney.947680_RMY,,AUS,-33.85,151.2,,3A
959080,AUS_NSW.Thredbo.Village.959080_RMY,,AUS,-36.5,148.3,,5C
949100,AUS_NSW.Wagga.Wagga.949100_RMY,,AUS,-35.17,147.45,,3C
947760,AUS_NSW.Williamtown.RAAF.947760_RMY,,AUS,-32.8,151.83,,3A
943260,AUS_NT.Alice.Springs.Airport.943260_RMY,,AUS,-23.8,133.88,,2B
941200,AUS_NT.Darwin.941200_IWEC,,AUS,-12.4,130.87,,1B
941200,AUS_NT.Darwin.941200_IWEC,,AUS,-12.4,130.87,,1B
942380,AUS_NT.Tennant.Creek.942380_RMY,,AUS,-19.63,134.18,,1B
945680,AUS_QLD.Amberley.945680_RMY,,AUS,-27.63,152.72,,2A
945780,AUS_QLD.Brisbane.945780_IWEC,,AUS,-27.38,153.1,,2A
094578,AUS_QLD.Brisbane.94578_RMY,,AUS,-27.38,153.13,,2A
948270,AUS_QLD.Cairns.Aero.948270_RMY,,AUS,-16.88,145.75,,1A
945100,AUS_QLD.Charleville.Aero.945100_RMY,,AUS,-26.42,146.27,,2B
943810,AUS_QLD.Gladstone.Airport.943810_RMY,,AUS,-23.87,151.22,,2A
943460,AUS_QLD.Longreach.Aero.943460_RMY,,AUS,-23.43,144.28,,1B
943670,AUS_QLD.Mackay.943670_RMY,,AUS,-21.12,149.22,,2A
943320,AUS_QLD.Mount.Isa.Aero.943320_RMY,,AUS,-20.68,139.48,,1B
945520,AUS_QLD.Oakey.Aero.945520_RMY,,AUS,-27.42,151.73,,3A
943740,AUS_QLD.Rockhampton.Aero.943740_RMY,,AUS,-23.38,150.48,,2A
942940,AUS_QLD.Townsville.Aero.942940_RMY,,AUS,-19.25,146.77,,1A
941700,AUS_QLD.Weipa.Aero.941700_RMY,,AUS,-12.68,141.92,,1A
942990,AUS_QLD.Willis.Island.942990_RMY,,AUS,-16.3,149.97,,1A
946750,AUS_SA.Adelaide-Kent.Town.946750_RMY,,AUS,-34.92,138.62,,3A
946720,AUS_SA.Adelaide.946720_IWEC,,AUS,-34.93,138.52,,3C
946530,AUS_SA.Ceduna.946530_RMY,,AUS,-32.13,133.7,,3C
948210,AUS_SA.Mount.Gambier.Aero.948210_RMY,,AUS,-37.73,140.78,,3C
946780,AUS_SA.Mt.Lofty.946780_RMY,,AUS,-34.97,138.7,,4A
944760,AUS_SA.Oodnadatta.Airport.944760_RMY,,AUS,-27.55,135.45,,2B
946590,AUS_SA.Woomera.Aerodrome.946590_RMY,,AUS,-31.15,136.82,,3B
949700,AUS_TAS.Hobart-Ellerslie.Road.949700_RMY,,AUS,-42.88,147.33,,4A
949690,AUS_TAS.Launceston-Ti.Tree.Bend.949690_RMY,,AUS,-41.42,147.12,,4A
949680,AUS_TAS.Launceston.Airport.949680_RMY,,AUS,-41.53,147.2,,4A
959640,AUS_TAS.Low.Head.959640_RMY,,AUS,-41.05,146.78,,3C
948520,AUS_VIC.Ballarat.Aerodrome.948520_RMY,,AUS,-37.52,143.78,,4A
948420,AUS_VIC.Cape.Otway.Lighthouse.948420_RMY,,AUS,-38.85,143.52,,3C
949070,AUS_VIC.East.Sale.Airport.949070_RMY,,AUS,-38.1,147.13,,3C
948660,AUS_VIC.Tullamarine-Melbourne.Airport.948660_RMY,,AUS,-37.67,144.85,,3C
948680,AUS_VIC.Melbourne.948680_RMY,,AUS,-37.82,144.97,,3C
946930,AUS_VIC.Mildura.Airport.946930_RMY,,AUS,-34.23,142.08,,3B
948700,AUS_VIC.Moorabbin.Airport.948700_RMY,,AUS,-37.98,145.1,,3C
948660,AUS_VIC.Tullamarine-Melbourne.Airport.948660_RMY,,AUS,-37.67,144.85,,3C
948370,AUS_VIC.Warrnambool.Airport.948370_RMY,,AUS,-38.28,142.45,,3C
948020,AUS_WA.Albany.Airport.948020_RMY,,AUS,-34.93,117.8,,3C
942030,AUS_WA.Broome.Airport.942030_RMY,,AUS,-17.95,122.23,,1B
943000,AUS_WA.Carnarvon.Airport.943000_RMY,,AUS,-24.88,113.67,,2A
946380,AUS_WA.Esperance.946380_RMY,,AUS,-33.83,121.88,,3C
956460,AUS_WA.Forrest.956460_RMY,,AUS,-30.83,128.12,,3B
944030,AUS_WA.Geraldton.Airport.944030_RMY,,AUS,-28.8,114.7,,3A
094461,AUS_WA.Giles.94461_RMY,,AUS,-25.03,128.3,,2B
942120,AUS_WA.Halls.Creek.Airport.942120_RMY,,AUS,-18.23,127.67,,1B
956100,AUS_WA.Kalamunda-Bickley.956100_RMY,,AUS,-32.02,116.13,,3C
946370,AUS_WA.Kalgoorlie-Boulder.Airport.946370_RMY,,AUS,-30.78,121.45,,3B
946410,AUS_WA.Katanning.946410_RMY,,AUS,-33.68,117.6,,3C
943020,AUS_WA.Learmonth.Airport.943020_RMY,,AUS,-22.23,114.08,,1B
943020,AUS_WA.Learmonth.Airport.943020_RMY,,AUS,-22.23,114.08,,1B
946050,AUS_WA.Mandurah.946050_RMY,,AUS,-32.52,115.72,,3A
946170,AUS_WA.Manjimup.946170_RMY,,AUS,-34.25,116.15,,3C
944300,AUS_WA.Meekatharra.Airport.944300_RMY,,AUS,-26.62,118.55,,2B
943170,AUS_WA.Newman.Airport.943170_RMY,,AUS,-23.42,119.8,,1B
946100,AUS_WA.Perth.Airport.946100_RMY,,AUS,-31.93,115.97,,3A
946100,AUS_WA.Perth.Airport.946100_RMY,,AUS,-31.93,115.97,,3A
943120,AUS_WA.Port.Hedland.943120_IWEC,,AUS,-20.23,119.1,,1B
943120,AUS_WA.Port.Hedland.943120_IWEC,,AUS,-20.23,119.1,,1B
946140,AUS_WA.Swanbourne.946140_RMY,,AUS,-31.95,115.77,,3A
942140,AUS_WA.Wyndham.942140_RMY,,AUS,-15.48,128.12,,1B
963150,BRN_Bandar.Seri.Begawan.963150_IWEC,,BRN,4.93,114.93,,1A
916800,FJI_Nadi.916800_IWEC,,FJI,-17.75,177.45,,1A
912180,GUM_Anderson.AFB.912180_TMY2,,GUM,13.55,144.83,,1A
912180,GUM_Anderson.AFB.912180_TMY2,,GUM,13.55,144.83,,1A
912120,GUM_Tamuning-Won.Pat.Intl.AP.912120_TMY3,,GUM,13.48,144.8,,1A
913660,MHL_Kwajalein.Atoll.913660_TMY,,MHL,8.73,167.73,,1A
486010,MYS_George.Town.486010_IWEC,,MYS,5.3,100.27,,1A
486150,MYS_Kota.Baharu.486150_IWEC,,MYS,6.17,102.28,,1A
486470,MYS_Kuala.Lumpur.486470_IWEC,,MYS,3.12,101.55,,1A
964130,MYS_Kuching.964130_IWEC,,MYS,1.48,110.33,,1A
931190,NZL_Auckland.Auckland.931190_IWEC,,NZL,-37.02,174.8,,3C
931190,NZL_Auckland.Auckland.931190_IWEC,,NZL,-37.02,174.8,,3C
931850,NZL_Bay.of.Plenty-Tauranga.BP.931850_NIWA,,NZL,-37.67,176.2,,3C
937800,NZL_Canterbury.Christchurch.937800_IWEC,,NZL,-43.48,172.55,,4A
937800,NZL_Canterbury.Christchurch.937800_IWEC,,NZL,-43.48,172.55,,4A
938510,NZL_Central.Otago-Lauder.OC.938510_NIWA,,NZL,-45.04,169.69,,5C
933730,NZL_East.Coast-Napier.EC.933730_NIWA,,NZL,-39.46,176.86,,3C
934200,NZL_Manawatu-Paraparaumu.MW.934200_NIWA,,NZL,-40.91,174.98,,3C
935460,NZL_Nelson.Marlborough-Nelson.NM.935460_NIWA,,NZL,-41.3,173.22,,3C
930120,NZL_Northland-Kaitaia.NL.930120_NIWA,,NZL,-35.13,173.26,,3C
938910,NZL_Otago-Dunedin.DN.938910_NIWA,,NZL,-45.9,170.51,,4A
938310,NZL_Queenstown.Lakes-Queenstown.QL.938310_NIWA,,NZL,-45.02,168.74,,5C
932470,NZL_Rotorua-Rotorua.RR.932470_NIWA,,NZL,-38.11,176.32,,4A
938450,NZL_Southland-Invercargill.IN.938450_NIWA,,NZL,-46.42,168.33,,4A
933090,NZL_Taranaki-New.Plymouth.NP.933090_NIWA,,NZL,-39.01,174.18,,3C
932450,NZL_Taupo.King.Country-Turangi.TP.932450_NIWA,,NZL,-38.99,175.81,,4A
931730,NZL_Waikato-Hamilton.HN.931730_NIWA,,NZL,-37.78,175.31,,3C
934710,NZL_Wairarapa-Masterton.WI.934710_NIWA,,NZL,-41.02,175.62,,4A
934360,NZL_Wellington.Wellington.934360_IWEC,,NZL,-41.3,174.78,,3C
934360,NZL_Wellington.Wellington.934360_IWEC,,NZL,-41.3,174.78,,3C
936150,NZL_West.Coast-Hokitika.WC.936150_NIWA,,NZL,-42.72,170.98,,4A
984290,PHL_Manila.984290_IWEC,,PHL,14.52,121,,1A
914080,PLW_Koror.Island.914080_TMY,,PLW,7.33,134.48,,1A
486980,SGP_Singapore.486980_IWEC,,SGP,1.37,103.98,,1A
912450,UMI_Wake.Island.912450_TMY,,UMI,19.28,166.65,,1A
